record_ID,units_sold
227367,12.0
227368,17.0
227369,19.0
227370,26.0
227371,26.0
227372,21.0
227376,24.0
227377,39.0
227380,13.0
227381,9.0
227384,181.0
227385,82.0
227386,49.0
227389,77.0
227390,87.0
227391,121.0
227394,23.0
227395,104.0
227396,64.0
227397,86.0
227398,26.0
227399,9.0
227400,55.0
227401,44.0
227402,29.0
227404,26.0
227405,43.0
227406,17.0
227409,72.0
227410,84.0
227411,24.0
227412,8.0
227414,24.0
227415,52.0
227416,40.0
227417,16.0
227418,23.0
227419,15.0
227420,85.0
227421,27.0
227422,47.0
227423,23.0
227424,18.0
227425,29.0
227426,45.0
227427,28.0
227428,9.0
227429,14.0
227430,14.0
227432,7.0
227433,5.0
227434,20.0
227435,31.0
227436,26.0
227439,28.0
227440,28.0
227441,13.0
227442,12.0
227444,75.0
227445,25.0
227446,38.0
227447,12.0
227448,11.0
227450,24.0
227451,53.0
227452,30.0
227454,21.0
227455,22.0
227457,5.0
227458,6.0
227459,11.0
227460,253.0
227461,190.0
227462,68.0
227463,33.0
227465,80.0
227466,111.0
227467,194.0
227471,200.0
227472,88.0
227473,153.0
227474,36.0
227475,20.0
227477,90.0
227478,67.0
227479,47.0
227480,19.0
227481,39.0
227482,61.0
227483,8.0
227484,41.0
227486,17.0
227487,97.0
227488,86.0
227490,45.0
227491,53.0
227492,75.0
227495,21.0
227496,55.0
227497,29.0
227498,48.0
227499,10.0
227500,8.0
227501,32.0
227502,31.0
227505,20.0
227506,30.0
227510,192.0
227511,102.0
227512,68.0
227513,20.0
227515,90.0
227516,97.0
227517,132.0
227519,125.0
227520,71.0
227521,109.0
227522,26.0
227523,15.0
227525,63.0
227526,62.0
227528,20.0
227529,32.0
227530,50.0
227532,29.0
227535,34.0
227539,15.0
227540,28.0
227541,25.0
227542,12.0
227543,13.0
227544,14.0
227545,63.0
227546,21.0
227547,37.0
227548,18.0
227549,10.0
227551,28.0
227552,46.0
227553,28.0
227554,14.0
227555,17.0
227556,21.0
227557,38.0
227558,26.0
227559,8.0
227560,23.0
227561,24.0
227562,10.0
227565,48.0
227566,49.0
227567,24.0
227568,14.0
227571,39.0
227572,22.0
227575,13.0
227578,39.0
227579,25.0
227582,16.0
227583,51.0
227584,39.0
227585,10.0
227588,116.0
227589,36.0
227590,83.0
227591,33.0
227592,33.0
227594,30.0
227595,63.0
227596,29.0
227597,13.0
227598,15.0
227599,20.0
227601,18.0
227602,22.0
227603,26.0
227606,16.0
227607,36.0
227608,25.0
227610,14.0
227611,43.0
227612,18.0
227613,16.0
227614,16.0
227615,27.0
227618,14.0
227623,10.0
227624,15.0
227625,23.0
227626,18.0
227627,9.0
227629,37.0
227630,16.0
227631,22.0
227634,16.0
227635,13.0
227638,7.0
227639,116.0
227640,75.0
227641,31.0
227643,40.0
227644,64.0
227645,90.0
227648,71.0
227649,42.0
227650,50.0
227651,10.0
227653,33.0
227654,32.0
227655,18.0
227656,30.0
227657,28.0
227658,55.0
227659,8.0
227661,68.0
227662,71.0
227663,19.0
227665,37.0
227666,43.0
227667,32.0
227671,40.0
227672,46.0
227673,47.0
227674,22.0
227675,43.0
227676,23.0
227677,15.0
227679,31.0
227680,34.0
227681,29.0
227684,18.0
227685,23.0
227689,76.0
227690,22.0
227691,49.0
227692,18.0
227693,16.0
227694,22.0
227695,43.0
227696,25.0
227698,11.0
227699,15.0
227702,58.0
227703,63.0
227704,26.0
227706,21.0
227707,47.0
227708,44.0
227709,16.0
227710,23.0
227711,22.0
227712,102.0
227713,27.0
227714,49.0
227715,28.0
227716,24.0
227718,34.0
227719,51.0
227720,35.0
227721,16.0
227722,14.0
227723,27.0
227724,6.0
227726,17.0
227727,17.0
227731,18.0
227732,20.0
227736,34.0
227737,43.0
227738,20.0
227741,21.0
227742,14.0
227745,14.0
227746,167.0
227747,110.0
227748,65.0
227750,46.0
227751,49.0
227752,93.0
227756,104.0
227757,59.0
227758,68.0
227759,21.0
227760,19.0
227761,37.0
227762,47.0
227763,25.0
227764,11.0
227765,17.0
227766,46.0
227768,17.0
227773,125.0
227774,92.0
227775,39.0
227778,65.0
227779,72.0
227780,108.0
227781,20.0
227784,68.0
227785,41.0
227786,72.0
227789,36.0
227790,29.0
227791,15.0
227793,21.0
227794,36.0
227795,26.0
227797,73.0
227798,66.0
227799,29.0
227801,21.0
227802,38.0
227803,50.0
227804,15.0
227805,14.0
227806,17.0
227807,90.0
227808,23.0
227809,50.0
227810,32.0
227811,28.0
227812,32.0
227813,60.0
227814,28.0
227815,13.0
227816,22.0
227817,28.0
227818,6.0
227819,10.0
227821,12.0
227822,30.0
227823,24.0
227825,10.0
227826,26.0
227827,26.0
227828,15.0
227830,14.0
227831,50.0
227832,19.0
227833,24.0
227834,21.0
227835,32.0
227836,20.0
227838,16.0
227839,14.0
227840,6.0
227848,30.0
227852,82.0
227853,48.0
227854,26.0
227856,29.0
227857,36.0
227858,65.0
227860,55.0
227861,23.0
227862,42.0
227863,14.0
227865,23.0
227866,34.0
227867,15.0
227870,27.0
227872,7.0
227873,53.0
227874,35.0
227875,12.0
227876,22.0
227877,28.0
227878,9.0
227879,67.0
227880,22.0
227881,46.0
227882,20.0
227883,17.0
227884,29.0
227885,35.0
227886,23.0
227887,11.0
227888,13.0
227889,19.0
227892,10.0
227893,19.0
227894,205.0
227895,144.0
227896,96.0
227899,62.0
227900,83.0
227901,102.0
227904,23.0
227905,125.0
227906,60.0
227907,96.0
227908,29.0
227912,50.0
227913,48.0
227914,93.0
227916,18.0
227917,46.0
227919,18.0
227920,13.0
227922,11.0
227924,9.0
227925,26.0
227927,10.0
227929,58.0
227930,25.0
227931,19.0
227932,15.0
227933,77.0
227934,34.0
227940,85.0
227941,71.0
227942,55.0
227944,53.0
227945,54.0
227946,78.0
227950,61.0
227951,30.0
227952,49.0
227955,25.0
227956,34.0
227958,15.0
227960,35.0
227961,9.0
227963,128.0
227964,86.0
227965,40.0
227966,36.0
227967,43.0
227968,82.0
227970,77.0
227971,34.0
227972,50.0
227973,24.0
227974,18.0
227975,34.0
227976,37.0
227977,27.0
227979,17.0
227980,43.0
227981,6.0
227982,18.0
227985,14.0
227990,30.0
227993,13.0
227994,49.0
227995,25.0
227998,13.0
228000,43.0
228001,21.0
228003,17.0
228004,24.0
228005,63.0
228006,42.0
228007,15.0
228008,15.0
228010,126.0
228011,37.0
228012,66.0
228013,28.0
228014,23.0
228017,35.0
228018,42.0
228019,24.0
228021,21.0
228022,23.0
228026,26.0
228028,12.0
228029,17.0
228030,40.0
228031,34.0
228033,22.0
228034,18.0
228035,41.0
228036,23.0
228037,26.0
228039,11.0
228040,25.0
228041,28.0
228042,15.0
228045,182.0
228046,117.0
228047,27.0
228050,58.0
228051,68.0
228052,110.0
228055,21.0
228056,104.0
228057,41.0
228058,95.0
228059,12.0
228060,7.0
228061,37.0
228062,44.0
228063,20.0
228065,32.0
228066,41.0
228068,7.0
228071,133.0
228072,29.0
228073,7.0
228076,9.0
228077,39.0
228078,21.0
228079,11.0
228080,10.0
228081,10.0
228082,52.0
228083,21.0
228084,31.0
228085,12.0
228086,10.0
228088,45.0
228089,30.0
228090,12.0
228091,13.0
228092,18.0
228093,69.0
228094,60.0
228095,16.0
228096,15.0
228097,27.0
228098,33.0
228099,17.0
228100,16.0
228101,24.0
228102,70.0
228103,20.0
228104,37.0
228105,15.0
228106,13.0
228107,28.0
228108,52.0
228109,30.0
228111,13.0
228112,17.0
228113,11.0
228114,33.0
228115,38.0
228117,22.0
228118,49.0
228119,30.0
228122,60.0
228123,19.0
228124,34.0
228127,20.0
228128,23.0
228132,8.0
228133,8.0
228134,6.0
228135,14.0
228136,66.0
228137,50.0
228138,20.0
228139,17.0
228140,28.0
228141,30.0
228142,9.0
228143,9.0
228144,9.0
228145,48.0
228146,14.0
228147,35.0
228149,14.0
228150,24.0
228151,27.0
228152,20.0
228155,11.0
228156,8.0
228158,10.0
228159,71.0
228160,40.0
228161,32.0
228163,26.0
228164,33.0
228165,53.0
228168,24.0
228169,38.0
228170,27.0
228171,36.0
228172,26.0
228173,13.0
228178,67.0
228179,42.0
228180,26.0
228181,44.0
228182,51.0
228185,37.0
228186,28.0
228187,42.0
228190,30.0
228191,12.0
228195,10.0
228196,73.0
228197,43.0
228198,17.0
228200,28.0
228201,44.0
228202,52.0
228203,72.0
228204,38.0
228205,56.0
228207,21.0
228208,52.0
228209,18.0
228211,15.0
228212,22.0
228213,5.0
228214,13.0
228217,23.0
228218,16.0
228219,12.0
228220,24.0
228225,43.0
228226,25.0
228228,20.0
228229,46.0
228230,25.0
228233,44.0
228234,33.0
228235,7.0
228237,16.0
228239,44.0
228240,31.0
228241,32.0
228242,16.0
228243,14.0
228244,21.0
228245,27.0
228246,14.0
228249,12.0
228251,8.0
228253,34.0
228254,37.0
228255,19.0
228256,11.0
228258,18.0
228259,25.0
228260,30.0
228261,9.0
228263,12.0
228264,69.0
228265,22.0
228266,35.0
228268,9.0
228269,23.0
228270,48.0
228271,28.0
228273,13.0
228274,16.0
228277,18.0
228282,33.0
228283,20.0
228284,13.0
228285,22.0
228286,17.0
228287,47.0
228288,17.0
228289,23.0
228290,17.0
228291,23.0
228295,8.0
228296,27.0
228297,23.0
228298,8.0
228299,11.0
228300,22.0
228301,15.0
228302,9.0
228303,12.0
228304,65.0
228305,19.0
228306,26.0
228307,14.0
228310,52.0
228311,32.0
228314,14.0
228316,60.0
228317,52.0
228320,20.0
228321,24.0
228322,32.0
228323,10.0
228324,12.0
228325,12.0
228326,62.0
228327,22.0
228328,38.0
228329,23.0
228330,19.0
228331,27.0
228332,28.0
228333,24.0
228335,8.0
228336,15.0
228337,12.0
228338,144.0
228339,118.0
228340,44.0
228342,60.0
228343,75.0
228344,95.0
228347,25.0
228348,78.0
228349,47.0
228350,66.0
228353,34.0
228354,32.0
228358,38.0
228362,36.0
228363,33.0
228364,10.0
228366,15.0
228367,26.0
228368,24.0
228371,49.0
228372,23.0
228373,35.0
228374,24.0
228375,22.0
228376,26.0
228377,25.0
228381,12.0
228383,20.0
228384,18.0
228386,13.0
228387,23.0
228388,47.0
228389,29.0
228392,75.0
228393,25.0
228394,35.0
228396,17.0
228397,62.0
228398,28.0
228401,16.0
228404,53.0
228405,42.0
228406,20.0
228408,23.0
228409,49.0
228410,48.0
228411,24.0
228412,21.0
228413,19.0
228414,66.0
228415,30.0
228416,41.0
228417,19.0
228419,27.0
228420,25.0
228421,17.0
228422,13.0
228423,20.0
228424,16.0
228426,61.0
228427,45.0
228430,24.0
228431,36.0
228432,49.0
228434,41.0
228435,25.0
228436,37.0
228439,22.0
228443,21.0
228446,92.0
228447,77.0
228448,37.0
228450,45.0
228451,49.0
228452,63.0
228456,49.0
228457,40.0
228458,49.0
228459,30.0
228460,37.0
228461,24.0
228464,29.0
228466,209.0
228467,116.0
228468,65.0
228471,57.0
228472,62.0
228473,113.0
228475,102.0
228476,47.0
228477,73.0
228478,39.0
228479,25.0
228481,54.0
228482,46.0
228483,35.0
228484,22.0
228485,21.0
228486,54.0
228487,6.0
228488,20.0
228491,240.0
228492,153.0
228493,48.0
228494,16.0
228496,66.0
228497,78.0
228498,129.0
228502,100.0
228503,49.0
228504,77.0
228505,18.0
228506,12.0
228508,56.0
228509,43.0
228510,29.0
228511,15.0
228512,31.0
228513,45.0
228515,16.0
228519,19.0
228520,19.0
228521,10.0
228522,10.0
228523,11.0
228524,29.0
228525,24.0
228528,69.0
228529,26.0
228530,24.0
228531,6.0
228532,19.0
228534,33.0
228537,14.0
228539,24.0
228540,27.0
228542,11.0
228543,20.0
228544,17.0
228547,96.0
228548,37.0
228549,14.0
228552,18.0
228553,47.0
228554,28.0
228556,7.0
228557,12.0
228558,11.0
228561,12.0
228563,22.0
228565,19.0
228567,17.0
228571,121.0
228572,79.0
228573,42.0
228574,37.0
228575,49.0
228576,65.0
228580,62.0
228581,37.0
228582,48.0
228583,21.0
228584,9.0
228585,27.0
228586,46.0
228588,19.0
228589,18.0
228590,38.0
228593,75.0
228594,29.0
228597,33.0
228598,39.0
228601,50.0
228602,24.0
228603,45.0
228606,20.0
228607,18.0
228608,10.0
228611,22.0
228614,161.0
228615,83.0
228616,37.0
228618,35.0
228619,60.0
228620,82.0
228623,86.0
228624,42.0
228625,59.0
228626,20.0
228628,22.0
228629,33.0
228630,21.0
228632,17.0
228633,37.0
228635,18.0
228636,20.0
228641,26.0
228642,17.0
228645,10.0
228646,68.0
228647,22.0
228648,27.0
228649,9.0
228651,13.0
228653,30.0
228655,12.0
228658,32.0
228659,32.0
228662,12.0
228663,18.0
228665,57.0
228666,19.0
228667,34.0
228668,20.0
228669,17.0
228670,25.0
228671,37.0
228672,25.0
228674,8.0
228675,13.0
228677,10.0
228678,20.0
228679,20.0
228683,20.0
228684,43.0
228685,23.0
228686,11.0
228687,12.0
228688,9.0
228689,44.0
228690,27.0
228691,25.0
228694,24.0
228695,27.0
228696,17.0
228699,166.0
228700,79.0
228701,52.0
228702,37.0
228703,22.0
228704,67.0
228705,97.0
228706,128.0
228708,12.0
228709,17.0
228710,168.0
228711,87.0
228712,138.0
228713,34.0
228714,18.0
228717,59.0
228718,64.0
228719,28.0
228721,41.0
228722,57.0
228723,5.0
228724,25.0
228725,28.0
228727,64.0
228728,40.0
228729,20.0
228731,45.0
228732,46.0
228733,54.0
228734,22.0
228737,38.0
228738,41.0
228739,55.0
228740,30.0
228741,30.0
228742,19.0
228744,38.0
228745,31.0
228746,86.0
228747,69.0
228748,27.0
228749,39.0
228750,46.0
228751,57.0
228755,43.0
228756,49.0
228757,48.0
228758,33.0
228759,40.0
228763,31.0
228764,4.0
228766,196.0
228767,121.0
228768,81.0
228771,87.0
228772,100.0
228773,124.0
228774,15.0
228777,150.0
228778,70.0
228779,113.0
228780,29.0
228784,63.0
228785,99.0
228786,50.0
228788,31.0
228789,51.0
228790,21.0
228793,82.0
228794,63.0
228795,19.0
228796,19.0
228797,39.0
228798,43.0
228799,14.0
228800,15.0
228801,16.0
228802,122.0
228803,26.0
228804,54.0
228805,37.0
228806,33.0
228808,35.0
228809,77.0
228810,57.0
228812,17.0
228813,31.0
228814,6.0
228816,15.0
228820,27.0
228821,23.0
228822,7.0
228823,9.0
228824,59.0
228825,30.0
228826,25.0
228827,5.0
228828,22.0
228829,68.0
228830,31.0
228833,16.0
228835,42.0
228836,50.0
228838,19.0
228839,32.0
228840,25.0
228842,20.0
228844,39.0
228845,41.0
228846,22.0
228848,17.0
228849,20.0
228850,14.0
228853,52.0
228854,50.0
228855,10.0
228857,23.0
228858,38.0
228859,41.0
228860,16.0
228861,20.0
228862,22.0
228863,73.0
228864,21.0
228865,35.0
228866,22.0
228867,17.0
228868,25.0
228869,29.0
228870,23.0
228872,12.0
228873,17.0
228875,155.0
228876,106.0
228877,25.0
228878,46.0
228879,62.0
228880,97.0
228882,20.0
228883,77.0
228884,37.0
228885,54.0
228886,19.0
228887,11.0
228888,30.0
228889,37.0
228892,25.0
228893,41.0
228899,54.0
228900,47.0
228901,19.0
228902,45.0
228903,41.0
228904,91.0
228908,63.0
228909,36.0
228910,49.0
228911,31.0
228912,29.0
228915,25.0
228916,5.0
228917,34.0
228918,29.0
228919,13.0
228920,36.0
228921,64.0
228922,29.0
228926,81.0
228927,44.0
228928,46.0
228929,23.0
228930,109.0
228931,49.0
228933,32.0
228934,36.0
228937,39.0
228939,11.0
228940,25.0
228941,23.0
228942,5.0
228945,67.0
228946,18.0
228947,39.0
228948,18.0
228949,17.0
228950,25.0
228951,46.0
228952,26.0
228953,6.0
228954,11.0
228955,15.0
228957,11.0
228959,136.0
228960,85.0
228961,45.0
228964,54.0
228965,68.0
228966,96.0
228969,95.0
228970,39.0
228971,88.0
228972,15.0
228973,11.0
228975,33.0
228976,43.0
228977,24.0
228979,28.0
228980,44.0
228982,11.0
228985,15.0
228986,43.0
228987,23.0
228989,18.0
228990,29.0
228991,29.0
228995,76.0
228996,21.0
228997,40.0
228998,23.0
228999,19.0
229000,26.0
229001,40.0
229002,25.0
229005,13.0
229006,13.0
229007,10.0
229008,16.0
229009,20.0
229010,28.0
229011,25.0
229012,20.0
229016,22.0
229017,43.0
229020,11.0
229021,8.0
229024,188.0
229025,86.0
229026,51.0
229029,76.0
229030,85.0
229031,124.0
229034,20.0
229035,114.0
229036,64.0
229037,81.0
229038,25.0
229039,8.0
229040,67.0
229041,44.0
229042,26.0
229044,49.0
229045,98.0
229046,18.0
229049,76.0
229050,88.0
229051,25.0
229052,7.0
229054,26.0
229055,54.0
229056,44.0
229057,17.0
229058,21.0
229059,15.0
229060,88.0
229061,33.0
229062,45.0
229063,23.0
229064,18.0
229065,37.0
229066,45.0
229067,25.0
229068,18.0
229069,33.0
229070,27.0
229072,7.0
229073,5.0
229074,20.0
229075,32.0
229076,30.0
229079,28.0
229080,27.0
229081,11.0
229082,12.0
229084,90.0
229085,24.0
229086,40.0
229087,12.0
229088,11.0
229090,29.0
229091,57.0
229092,33.0
229094,36.0
229095,33.0
229097,5.0
229098,5.0
229099,11.0
229100,274.0
229101,231.0
229102,65.0
229103,21.0
229105,77.0
229106,107.0
229107,196.0
229111,214.0
229112,90.0
229113,166.0
229114,33.0
229115,19.0
229117,106.0
229118,67.0
229119,42.0
229120,54.0
229121,83.0
229122,163.0
229123,8.0
229124,42.0
229126,13.0
229127,100.0
229128,93.0
229130,46.0
229131,51.0
229132,76.0
229135,20.0
229136,57.0
229137,33.0
229138,51.0
229139,10.0
229140,7.0
229141,47.0
229142,28.0
229145,58.0
229146,68.0
229150,192.0
229151,101.0
229152,66.0
229153,17.0
229155,89.0
229156,95.0
229157,133.0
229159,127.0
229160,70.0
229161,116.0
229162,25.0
229163,13.0
229165,77.0
229166,62.0
229168,51.0
229169,68.0
229170,118.0
229172,29.0
229175,39.0
229179,19.0
229180,27.0
229181,26.0
229182,12.0
229183,13.0
229184,14.0
229185,67.0
229186,21.0
229187,38.0
229188,18.0
229189,11.0
229191,34.0
229192,45.0
229193,29.0
229194,26.0
229195,25.0
229196,35.0
229197,35.0
229198,30.0
229200,9.0
229201,23.0
229202,24.0
229203,10.0
229206,54.0
229207,18.0
229208,30.0
229209,15.0
229212,38.0
229213,22.0
229216,33.0
229219,39.0
229220,26.0
229223,18.0
229224,50.0
229225,40.0
229226,10.0
229229,125.0
229230,45.0
229231,85.0
229232,32.0
229233,32.0
229235,41.0
229236,66.0
229237,31.0
229238,19.0
229239,26.0
229240,31.0
229242,18.0
229243,23.0
229244,26.0
229247,15.0
229248,35.0
229249,22.0
229251,13.0
229252,47.0
229253,17.0
229254,16.0
229255,18.0
229256,31.0
229259,23.0
229264,7.0
229265,15.0
229266,23.0
229267,17.0
229268,9.0
229270,39.0
229271,13.0
229272,23.0
229275,18.0
229276,12.0
229279,10.0
229280,113.0
229281,75.0
229282,35.0
229284,40.0
229285,60.0
229286,93.0
229289,69.0
229290,44.0
229291,59.0
229292,13.0
229294,46.0
229295,27.0
229296,14.0
229297,61.0
229298,65.0
229299,112.0
229300,8.0
229302,68.0
229303,69.0
229304,13.0
229306,37.0
229307,40.0
229308,33.0
229312,41.0
229313,47.0
229314,44.0
229315,30.0
229316,36.0
229317,24.0
229318,44.0
229320,55.0
229321,35.0
229322,32.0
229325,17.0
229326,23.0
229330,79.0
229331,26.0
229332,54.0
229333,18.0
229334,16.0
229335,28.0
229336,45.0
229337,27.0
229339,30.0
229340,43.0
229343,82.0
229344,85.0
229345,34.0
229347,21.0
229348,46.0
229349,47.0
229350,16.0
229351,22.0
229352,21.0
229353,105.0
229354,29.0
229355,57.0
229356,29.0
229357,24.0
229359,41.0
229360,49.0
229361,33.0
229362,32.0
229363,35.0
229364,53.0
229365,6.0
229367,16.0
229368,16.0
229371,16.0
229372,20.0
229376,39.0
229377,13.0
229378,19.0
229381,22.0
229382,14.0
229385,21.0
229386,166.0
229387,110.0
229388,56.0
229390,45.0
229391,49.0
229392,93.0
229396,100.0
229397,57.0
229398,72.0
229399,20.0
229400,18.0
229401,48.0
229402,40.0
229403,21.0
229404,29.0
229405,32.0
229406,86.0
229408,17.0
229413,123.0
229414,88.0
229415,50.0
229418,63.0
229419,68.0
229420,109.0
229421,19.0
229424,63.0
229425,51.0
229426,81.0
229429,46.0
229430,24.0
229431,12.0
229433,73.0
229434,102.0
229435,23.0
229437,74.0
229438,69.0
229439,31.0
229441,22.0
229442,38.0
229443,53.0
229444,16.0
229445,16.0
229446,16.0
229447,98.0
229448,28.0
229449,56.0
229450,30.0
229451,28.0
229452,37.0
229453,65.0
229454,30.0
229455,21.0
229456,34.0
229457,42.0
229458,6.0
229459,11.0
229461,11.0
229462,31.0
229463,23.0
229465,10.0
229466,23.0
229467,23.0
229468,14.0
229470,12.0
229471,58.0
229472,18.0
229473,22.0
229474,23.0
229475,32.0
229476,19.0
229478,21.0
229479,23.0
229480,6.0
229488,27.0
229491,86.0
229492,49.0
229493,25.0
229495,29.0
229496,36.0
229497,69.0
229499,53.0
229500,22.0
229501,44.0
229502,15.0
229504,33.0
229505,30.0
229506,14.0
229509,56.0
229511,7.0
229512,58.0
229513,36.0
229514,9.0
229515,23.0
229516,29.0
229517,9.0
229518,79.0
229519,24.0
229520,43.0
229521,21.0
229522,17.0
229523,32.0
229524,36.0
229525,22.0
229526,25.0
229527,30.0
229528,41.0
229531,11.0
229532,20.0
229533,188.0
229534,143.0
229535,80.0
229538,61.0
229539,78.0
229540,102.0
229543,20.0
229544,127.0
229545,59.0
229546,101.0
229547,28.0
229551,60.0
229552,49.0
229553,49.0
229555,41.0
229556,101.0
229558,19.0
229559,9.0
229561,12.0
229563,9.0
229564,28.0
229566,8.0
229568,67.0
229569,24.0
229570,18.0
229571,19.0
229572,75.0
229573,32.0
229579,85.0
229580,72.0
229581,45.0
229583,54.0
229584,51.0
229585,79.0
229589,57.0
229590,33.0
229591,51.0
229594,32.0
229595,32.0
229597,30.0
229599,77.0
229600,9.0
229602,129.0
229603,84.0
229604,30.0
229605,38.0
229606,41.0
229607,82.0
229609,77.0
229610,37.0
229611,61.0
229612,24.0
229613,19.0
229614,48.0
229615,36.0
229616,22.0
229618,33.0
229619,85.0
229620,5.0
229621,18.0
229624,16.0
229629,33.0
229632,14.0
229633,49.0
229634,25.0
229637,19.0
229639,42.0
229640,21.0
229642,10.0
229643,25.0
229644,69.0
229645,42.0
229646,15.0
229647,14.0
229649,128.0
229650,38.0
229651,68.0
229652,29.0
229653,22.0
229656,41.0
229657,43.0
229658,22.0
229660,57.0
229661,54.0
229665,25.0
229667,11.0
229668,15.0
229669,47.0
229670,36.0
229672,21.0
229673,17.0
229674,44.0
229675,22.0
229676,27.0
229678,11.0
229679,27.0
229680,28.0
229681,14.0
229684,184.0
229685,120.0
229686,27.0
229689,60.0
229690,64.0
229691,110.0
229694,22.0
229695,106.0
229696,42.0
229697,96.0
229698,12.0
229699,6.0
229700,50.0
229701,38.0
229702,18.0
229704,75.0
229705,93.0
229707,7.0
229710,133.0
229711,27.0
229712,8.0
229715,14.0
229716,40.0
229717,20.0
229718,10.0
229719,11.0
229720,10.0
229721,63.0
229722,20.0
229723,32.0
229724,11.0
229725,10.0
229727,44.0
229728,28.0
229729,22.0
229730,26.0
229731,25.0
229733,78.0
229734,53.0
229735,15.0
229736,17.0
229737,27.0
229738,34.0
229739,19.0
229740,17.0
229741,24.0
229742,78.0
229743,21.0
229744,39.0
229745,15.0
229746,13.0
229747,31.0
229748,51.0
229749,30.0
229751,40.0
229752,47.0
229754,11.0
229755,33.0
229756,38.0
229758,21.0
229759,52.0
229760,28.0
229763,54.0
229764,19.0
229765,39.0
229768,24.0
229769,23.0
229773,13.0
229774,7.0
229775,5.0
229776,12.0
229777,70.0
229778,55.0
229779,21.0
229780,20.0
229781,28.0
229782,31.0
229783,9.0
229784,8.0
229785,9.0
229786,52.0
229787,13.0
229788,37.0
229790,14.0
229791,27.0
229792,26.0
229793,18.0
229796,28.0
229797,7.0
229799,10.0
229800,75.0
229801,51.0
229802,32.0
229804,24.0
229805,34.0
229806,60.0
229809,23.0
229810,42.0
229811,25.0
229812,40.0
229813,34.0
229814,21.0
229819,67.0
229820,42.0
229821,27.0
229822,43.0
229823,55.0
229826,37.0
229827,27.0
229828,46.0
229831,26.0
229832,12.0
229836,10.0
229837,74.0
229838,42.0
229839,18.0
229841,29.0
229842,44.0
229843,58.0
229844,73.0
229845,41.0
229846,58.0
229849,28.0
229850,45.0
229851,16.0
229853,36.0
229854,44.0
229855,5.0
229856,13.0
229859,22.0
229860,16.0
229861,11.0
229862,23.0
229867,47.0
229868,23.0
229870,19.0
229871,42.0
229872,23.0
229875,45.0
229876,37.0
229877,7.0
229879,22.0
229881,51.0
229882,16.0
229883,37.0
229884,17.0
229885,14.0
229886,23.0
229887,31.0
229888,15.0
229891,28.0
229893,9.0
229895,35.0
229896,38.0
229897,20.0
229898,12.0
229900,18.0
229901,25.0
229902,30.0
229903,8.0
229905,12.0
229906,81.0
229907,21.0
229908,36.0
229910,8.0
229911,25.0
229912,44.0
229913,26.0
229915,25.0
229916,24.0
229919,18.0
229924,32.0
229925,19.0
229926,12.0
229927,21.0
229928,15.0
229929,49.0
229930,15.0
229931,24.0
229932,19.0
229933,22.0
229937,20.0
229938,24.0
229939,25.0
229940,8.0
229941,10.0
229942,24.0
229943,16.0
229944,8.0
229945,11.0
229946,75.0
229947,18.0
229948,27.0
229949,14.0
229952,46.0
229953,32.0
229956,24.0
229958,63.0
229959,54.0
229962,19.0
229963,23.0
229964,34.0
229965,9.0
229966,11.0
229967,11.0
229968,64.0
229969,25.0
229970,38.0
229971,22.0
229972,19.0
229973,36.0
229974,29.0
229975,23.0
229977,19.0
229978,25.0
229979,11.0
229980,147.0
229981,120.0
229982,41.0
229984,59.0
229985,69.0
229986,94.0
229989,20.0
229990,79.0
229991,55.0
229992,65.0
229995,48.0
229996,31.0
230000,80.0
230004,38.0
230005,32.0
230006,14.0
230008,20.0
230009,28.0
230010,26.0
230013,54.0
230014,17.0
230015,39.0
230016,25.0
230017,22.0
230018,30.0
230019,24.0
230023,17.0
230025,20.0
230026,19.0
230028,10.0
230029,24.0
230030,48.0
230031,29.0
230034,75.0
230035,29.0
230036,32.0
230038,19.0
230039,60.0
230040,26.0
230043,25.0
230046,53.0
230047,41.0
230048,23.0
230050,22.0
230051,49.0
230052,47.0
230053,24.0
230054,23.0
230055,19.0
230056,63.0
230057,34.0
230058,40.0
230059,20.0
230061,34.0
230062,23.0
230063,15.0
230064,32.0
230065,42.0
230066,34.0
230068,61.0
230069,44.0
230072,25.0
230073,33.0
230074,52.0
230076,40.0
230077,21.0
230078,41.0
230081,29.0
230085,38.0
230088,95.0
230089,73.0
230090,29.0
230092,42.0
230093,48.0
230094,65.0
230098,51.0
230099,41.0
230100,54.0
230101,43.0
230102,33.0
230103,21.0
230106,63.0
230108,209.0
230109,114.0
230110,64.0
230113,60.0
230114,58.0
230115,111.0
230117,108.0
230118,52.0
230119,82.0
230120,31.0
230121,25.0
230123,62.0
230124,45.0
230125,31.0
230126,47.0
230127,53.0
230128,134.0
230129,6.0
230130,21.0
230133,241.0
230134,153.0
230135,59.0
230136,14.0
230138,63.0
230139,73.0
230140,119.0
230144,103.0
230145,55.0
230146,83.0
230147,17.0
230148,11.0
230150,65.0
230151,40.0
230152,26.0
230153,50.0
230154,70.0
230155,114.0
230157,17.0
230161,18.0
230162,18.0
230163,9.0
230164,9.0
230165,13.0
230166,37.0
230167,24.0
230170,76.0
230171,24.0
230172,27.0
230173,5.0
230174,20.0
230176,31.0
230179,25.0
230181,23.0
230182,25.0
230184,11.0
230185,25.0
230186,16.0
230189,73.0
230190,37.0
230191,16.0
230194,20.0
230195,46.0
230196,28.0
230198,18.0
230199,19.0
230200,10.0
